'Zuma Gives In to Student Demands', 1, 0, 1, 0, 6
'College Football Games to Watch on Saturday', 0, 0, 0, 0, 7
'Wind Energy\xe2\x80\x99s True Costs', 0, 0, 0, 0, 4
'Judge Weighing Juvenile Court for Teen in Mass Stabbing', 0, 0, 0, 0, 9
'Band Member: People Hid in Dressing Room During Paris Attack', 1, 1, 0, 0, 10
"Patriots' Gronkowski Not Changing Style to Avoid Flags"", 0, 0, 0, 0, 8
'Russia faces $12bn asset freeze', 1, 1, 0, 0, 5
'Erica Jong&#8217;s &#8216;Fear of Dying&#8217; Defies the Sunset of Sex', 2, 0, 2, 0, 10
'Full Results of New York Times/CBS News Poll on the Environment', 2, 2, 0, 0, 11
'Rockets hit Taiz', 1, 1, 0, 0, 3
'ISIS Captives Say They Faced Blade as Rescue Came', 1, 0, 0, 1, 9
'Review: Rockettes in \xe2\x80\x98Radio City Christmas Spectacular\xe2\x80\x99', 0, 0, 0, 0, 7
'New York Today: Port of Entry', 2, 2, 0, 0, 6
'Rick Nash Lifts Rangers in Overtime With His Third Goal', 2, 0, 2, 0, 10
'Ask Well: Ugly Toenails', 0, 0, 0, 0, 4
'Man Guilty in Web Dating Scam; Also Ran Pharrell Show Scheme', 0, 0, 0, 0, 11
'In Prague, Riding the Wave of a Cocktail Revolution', 0, 0, 0, 0, 9
'Dodgers Hire Dave Roberts as Team\xe2\x80\x99s First Minority Manager', 2, 0, 2, 0, 9
'Obama Urges Americans to Accept Refugees', 1, 0, 1, 0, 6
'Retirement Investors, Riding Out the Panic', 0, 0, 0, 0, 6
'Word of the Day + Quiz | disfigure', 0, 0, 0, 0, 8
'Classical Playlist: Vaughan Williams and a Piano &#8216;Nutcracker&#8217;', 2, 0, 2, 0, 8
'Thiem, Tomic Advance at Paris Masters', 1, 1, 0, 0, 6
'Puerto Rico Teeters on Another Default, Governor to Decide', 0, 0, 0, 0, 9
'Target Profit Climbs as Customer Traffic Increases', 0, 0, 0, 0, 7
'Paul Ryan\xe2\x80\x99s Parenting Problem', 1, 0, 1, 0, 4
'British Shop Prices Fall Faster in November-BRC', 0, 0, 0, 0, 7
'French Premier Warns of Chemical Attacks', 0, 0, 0, 0, 6
'Children\xe2\x80\x99s Listings for Nov. 27-Dec. 3', 0, 0, 0, 0, 6
'Will Airport Security Accept Your Driver\xe2\x80\x99s License?', 0, 0, 0, 0, 7
"3rd Problem Bear From Same Mom's Littler Euthanized at Tahoe"", 1, 1, 0, 0, 10
'Where Mere Mannequins Fear to Tread', 0, 0, 0, 0, 6
'House May Move Quickly to Overhaul Visa Waiver Program', 0, 0, 0, 0, 9
'Thievery Corporation\xe2\x80\x99s Eric Hilton Builds an Empire in D.C.', 3, 1, 2, 0, 9
'Massachusetts Baby Doe finally laid to rest', 1, 1, 0, 0, 7
'Judge Blocks Fast-Tracking of Licenses for Family Detention', 0, 0, 0, 0, 8
'Turkish Election Board Confirms AKP Won Election With 317 Seats', 0, 0, 0, 0, 10
'Ecclestone Wants More Races in America', 2, 1, 1, 0, 6
'Don\xe2\x80\x99t Feel Bad About \xe2\x80\x98Bad Sex\xe2\x80\x99', 0, 0, 0, 0, 6
"Egypt Says Plane's Final Seconds to Be Analyzed Abroad"", 1, 1, 0, 0, 9
"Nations Face Tough Question: Who Are Syria's Terrorists?"", 0, 0, 0, 0, 8
'Online Polls Are Rising. So Are Concerns About Their Results.', 0, 0, 0, 0, 10
'Cameron Sees EU Talks on Britain Next Month', 3, 1, 1, 1, 8
'Sheriff: 2 Dead in Small Plane Crash in Orlando, Florida', 1, 1, 0, 0, 10
'FBI: Flight Attendant Created Hoax Forcing Emergency Landing', 0, 0, 0, 0, 8
'Into Africa: 6 Vacation Ideas From Our Experts ', 0, 0, 0, 0, 8
'CBS Refuses Ads for \xe2\x80\x98Truth,\xe2\x80\x99 Film About a \xe2\x80\x9860 Minutes II\xe2\x80\x99 Segment', 1, 0, 0, 1, 12
'M.I.T.\xe2\x80\x99s Soft Touch', 0, 0, 0, 0, 3
'Tired Muguruza Seals Second Semi-Final Spot at WTA Finals', 0, 0, 0, 0, 9
'Former Senator, Actor Fred Thompson Dies', 2, 0, 2, 0, 6
'Publisher Plans Series of Tech Books for Young People', 5, 0, 0, 5, 9
"Greek Banks' Non Performing Loans Total 107 Billion Euros"", 0, 0, 0, 0, 9
'A Mosque Grows Slowly Amid Opposition in New Hampshire', 2, 2, 0, 0, 9
"Jeb Bush Says Trump 'Uninformed,' Not a Serious Candidate"", 2, 0, 2, 0, 9
"Paid Notice: Memorials  NICKEL, ALBERT G. THE BOARD OF TRUSTEES AND STAFF OF CANCERCARE ARE SADDENED AT THE LOSS OF ALBERT NICKEL, DEVOTED TRUSTEE SINCE 2007. AL WAS AN INCREDIBLY GENEROUS AND ACTIVE FUNDRAISER AND MEMBER OF OUR BOARD. ALWAYS EVIDENT WERE HIS LOVE FOR LIFE, STRONG FAITH AND DEDICATION TO HIS FAMILY. OUR DEEPEST CONDOLENCES TO AL'S WIFE, DANA, AND HIS DAUGHTERS, GRACE AND OLIVIA. 1"", 3, 0, 3, 0, 67
'\xe2\x80\x98The Money Makers,\xe2\x80\x99 by Eric Rauchway', 2, 0, 2, 0, 6
'Young Lives Interrupted', 0, 0, 0, 0, 3
'Violent Loop Engulfs Youths in Jerusalem', 1, 1, 0, 0, 6
'Hunt On for Mother of Baby Buried Alive in California', 1, 1, 0, 0, 10
'Cousins, Rondo Help Kings Beat Pistons to Stop 6-Game Skid', 5, 0, 0, 5, 10
'Officials Break Ground on Renovations for Nassau Coliseum', 0, 0, 0, 0, 8
'Shares in WS Atkins Jump on Nuclear Services Deal', 0, 0, 0, 0, 9
'Analysts Trim Japan GDP Forecasts, See Feeble Third-Quarter Rebound', 1, 1, 0, 0, 9
'Demand Creates Its Own Supply', 0, 0, 0, 0, 5
"India's Modi Says Developing Nations Need Space to Grow"", 1, 0, 1, 0, 9
'Maserati to Arrive Late to Crowded Luxury SUV Party', 1, 0, 1, 0, 9
'Sanofi Recalls Drug Injectors Used to Treat Allergic Reactions', 1, 0, 0, 1, 9
'Spanish Court Could Reopen Probe if Netanyahu Enters Country', 1, 0, 1, 0, 9
"Fed's Williams Repeats Call for Rate Hike 'Sometime' in 2015"", 0, 0, 0, 0, 10
'Where in the World Is Pete Rose? Signing, of Course', 0, 0, 0, 0, 10
'Higher UK Minimum Wage to Hit Hospitality Hardest-Report', 1, 1, 0, 0, 8
'Planes Taking Longer to Taxi Between Gate and Runway', 0, 0, 0, 0, 9
'Michigan Museum Loans Wildlife Photos to Paris Exhibition', 6, 1, 0, 5, 8
'Baltic Dry sounds alert on global growth', 0, 0, 0, 0, 7
'Podcast: Fear and the High Cost of Terror', 0, 0, 0, 0, 8
'Muslim man offers Paris empathy hugs', 1, 1, 0, 0, 6
'Eni Posts 3Q Loss as Crude Prices Fall', 0, 0, 0, 0, 8
'Thanksgiving Flying: Tips to Survive the Travel Madness', 0, 0, 0, 0, 8
'Women\xe2\x80\x99s Voices Theater Festival in Washington Is an Energizing Showcase', 1, 1, 0, 0, 10
'Man Who Landed Gyrocopter at Capitol Pleads Guilty', 0, 0, 0, 0, 8
'Activist Hopes Convention Suicide Leads to More Awareness', 0, 0, 0, 0, 8
'The Corset Stays the Course', 0, 0, 0, 0, 5
'Annual Sexual-Harassment Training Required in Missouri House', 2, 2, 0, 0, 7
'Nervous Wait for Springboks After De Villiers Sent for X-Rays', 1, 0, 0, 1, 10
"Oilers' McDavid Out 'Indefinitely' With Broken Left Clavicle"", 0, 0, 0, 0, 8
'Dempsey Left Off the U.S. Roster', 2, 1, 1, 0, 6
"Debt Puts Puerto Rico Public Employees' Christmas Bonus at Risk"", 0, 0, 0, 0, 10
'Fink of BlackRock Bemoans Lack of Long-Term Thinking', 2, 0, 1, 1, 8
'Missouri Police Fatally Shoot Man Who Injured Relatives With Hammer', 0, 0, 0, 0, 10
'Band of Outsiders: Fast Rise, Faster Fall', 0, 0, 0, 0, 7
'Kenya Bans Seven More Athletes for Doping', 1, 1, 0, 0, 7
'Paltrow Honored at Environment Awards', 0, 0, 0, 0, 5
'Major Foundations, Eager for Big Change, Aim High ', 0, 0, 0, 0, 8
'Romania: Fire&#8217;s Death Toll Increases', 0, 0, 0, 0, 5
'Gloria Steinem\xe2\x80\x99s \xe2\x80\x98My Life on the Road\xe2\x80\x99', 1, 0, 1, 0, 7
"Obama: Russia Can Choose Assad or Legitimate Syrian Gov't"", 2, 1, 1, 0, 9
"Vatican No. 2 Hints That Pope's Africa Itinerary May Change"", 0, 0, 0, 0, 10
'Vinci Beats Kuznetsova 6-4, 6-4 at WTA Elite Trophy', 3, 0, 3, 0, 9
"Schengen 'not dead' say EU ministers"", 1, 0, 0, 1, 6
'Oldest Known Seabird Is Back at Midway Atoll Near Hawaii', 1, 1, 0, 0, 10
'In China, One Child or Two?', 0, 0, 0, 0, 6
'Jerusalem Grows More Grim and Polarized With Clampdown', 1, 1, 0, 0, 8
'Grandmother Wins $310.5 Million Michigan Powerball Jackpot', 0, 0, 0, 0, 7
'A Watchmaker\xe2\x80\x99s Life', 0, 0, 0, 0, 3
'A Pregnancy Souvenir: Cells That Are Not Your Own', 0, 0, 0, 0, 9
'Live Nation Reports Record Revenue as Ticket Sales Climb', 0, 0, 0, 0, 9
'In Divided London, Trendy Cereal Cafe Targeted by Protesters', 0, 0, 0, 0, 9
"UK Fund Industry's Assets Hit Fresh Record of $7.1 Trillion-Report"", 1, 1, 0, 0, 10
'China Bars Anastasia Lin, Miss World Canada (and Rights Advocate)', 2, 2, 0, 0, 10
'Review: Musicians From Marlboro, With Works by Mozart and Faur\xc3\xa9', 1, 0, 1, 0, 10
'Paid Notice: Deaths  SMALL, CYNTHIA E', 2, 0, 2, 0, 6
'Funeral in West Bank as clashes continue', 2, 2, 0, 0, 7
'Boehner Departure Sparks Renewal Urgency for Ex-Im Bank Backers', 9, 0, 0, 9, 9
'Marine Le Pen, French National Front Leader, Speaks at Her Hate-Speech Trial', 0, 0, 0, 0, 12
'A Father\xe2\x80\x99s Love of Sports Inspires a Daughter\xe2\x80\x99s Career', 0, 0, 0, 0, 9
'Wary of Donald Trump, G.O.P. Leaders Are Caught in a Standoff', 1, 0, 1, 0, 11
'Music to Cats\xe2\x80\x99 Ears', 0, 0, 0, 0, 4
'Paid Notice: Deaths  BASS, BARBARA (GROSS)', 1, 0, 1, 0, 6
'FTSE Ends Higher, Miners Advance', 0, 0, 0, 0, 5
'Drug Goes From $13.50 a Tablet to $750, Overnight', 0, 0, 0, 0, 9
'Virtual Reality: A New Way to Tell Stories', 0, 0, 0, 0, 8
'Five Years Into Austerity, Britain Prepares for More Cuts', 1, 1, 0, 0, 9
'Spain Requires VW Subsidiary SEAT to Return Clean Subsidies', 2, 1, 0, 1, 9
'Suzanne Farrell and Kyra Nichols Carry On Balanchine\xe2\x80\x99s Spirit', 4, 0, 4, 0, 9
'Kevin Barry&#8217;s &#8216;Beatlebone&#8217; Wins Goldsmiths Prize', 1, 0, 1, 0, 6
'The Mad Scientists of Levi\xe2\x80\x99s', 0, 0, 0, 0, 5
'G.O.P. Debate Doldrums', 0, 0, 0, 0, 3
'Fact Checks of the 2016 Election', 0, 0, 0, 0, 6
'From Proud Skoda Owner to Chump Duped by VW', 1, 0, 0, 1, 9
'Review: In \xe2\x80\x98La Jaula de Oro,\xe2\x80\x99 Riding the Rails to Reach New Lives', 0, 0, 0, 0, 13
'Japan Announces $10.6 Billion in Climate Financing for 2020', 1, 1, 0, 0, 9
'To Recruit, College Basketball Coaches Become Pitchmen', 0, 0, 0, 0, 7
'As Expected, Romo in Starting Lineup for Cowboys at Dolphins', 2, 0, 1, 1, 10
'Minister Signals German Trust Could Handle Nuclear Waste Storage', 0, 0, 0, 0, 9
'Review: In \xe2\x80\x98Refuse the Hour,\xe2\x80\x99 Exploring Temporal Extremes', 0, 0, 0, 0, 8
'Volkswagen U.S. Chief Knew of Potential Emissions Problems in 2014', 1, 0, 0, 1, 10
'Tunisian Quartet\xe2\x80\x99s Nobel: Why They Won', 0, 0, 0, 0, 6
'Chinese Tycoon Wang Jianlin Defends Xi\xe2\x80\x99s Relatives, and Himself, on Business Deal', 2, 0, 2, 0, 12
'Woman Pleads Guilty to Killing Man Named Paris Hilton', 0, 0, 0, 0, 9
'Macri wins Argentina election', 2, 1, 1, 0, 4
'\xe2\x80\x98Scream Queens\xe2\x80\x99 Season 1, Episode 8: Snuffed Out', 0, 0, 0, 0, 8
'Lynx&#8217;s Moore Hits 3-Pointer at Buzzer, Stunning Fever', 1, 0, 1, 0, 8
'President of Colombian FA Resigns Unexpectedly', 0, 0, 0, 0, 6
'Applications for US Unemployment Benefits Fall to 260,000', 1, 1, 0, 0, 8
'A French Master Who Went His Own Way', 0, 0, 0, 0, 8
'Ex-US Marine Phil Klay Wins Warwick Prize for Literature', 2, 0, 2, 0, 9
'Hillary Clinton Botches Wall Street Questions', 2, 0, 2, 0, 6
'Obama Criticizes Rhetoric on Refugees', 1, 0, 1, 0, 5
'Britain: All of Europe Will Benefit From EU Reforms', 1, 1, 0, 0, 9
'To Help Small Businesses, Help Immigrants', 0, 0, 0, 0, 6
'The Price of Fear', 0, 0, 0, 0, 4
'The Web of Deals That John Malone Weaves ', 3, 0, 3, 0, 8
'After Early Rally, the Market Closes With a Thud', 0, 0, 0, 0, 9
'10 Things to Know for Friday', 0, 0, 0, 0, 6
"Calais Migrants Face Grim Winter in 'the Jungle'"", 1, 1, 0, 0, 8
"Airline Loses Marathon Bombing Survivor's Prosthetic Leg"", 0, 0, 0, 0, 7
"Man City's Aguero Racing to Be Fit for Liverpool Game"", 0, 0, 0, 0, 10
'Apple Adds Retina Displays to Its iMacs', 0, 0, 0, 0, 7
'Parents, Unemployed Focus of NYC Mental-Health Experiment', 0, 0, 0, 0, 7
'Oregon Gunman Fascinated by Shootings, Described as Shy and Awkward', 0, 0, 0, 0, 10
'Russia Finds 2 Previously Hidden Layers in Malevich Painting', 1, 1, 0, 0, 9
'Moldova Releases Mayor Detained for Publishing Phone Call', 1, 1, 0, 0, 8
'Corrections: November 4, 2015', 0, 0, 0, 0, 4
'\xe2\x80\x98SuperBetter\xe2\x80\x99 and \xe2\x80\x98The State of Play\xe2\x80\x99', 0, 0, 0, 0, 6
'Hearing on Benghazi and Clinton Begins', 2, 1, 1, 0, 6
'A China Twist: Why Are Malls Closing if Consumption Is Rising?', 1, 1, 0, 0, 11
'Hillary Clinton Presents Her Plan to Battle ISIS', 2, 0, 2, 0, 8
'Rebekah Brooks to Return to News Corp. on Monday', 4, 0, 2, 2, 9
'Security Concerns Addressed', 0, 0, 0, 0, 3
'Long Island Hometown Gives Steven Matz the Sandwich Treatment', 4, 2, 2, 0, 9
'MasterCard Beats Profit Estimates as Customers Spend More', 1, 0, 0, 1, 8
'Teens Spend an Average of 9 Hours a Day With Media', 0, 0, 0, 0, 11
'Palermo Prosecutor: Mafia Was Considering Killing a Minister', 0, 0, 0, 0, 8
"Argentine Election Front-Runner Criticizes Region's Leftists"", 0, 0, 0, 0, 6
"Ryan's Win in Speaker Vote _ by the Numbers"", 0, 0, 0, 0, 9
'Petition Drive Assures House Vote to Revive Ex-Im Bank', 0, 0, 0, 0, 9
'Where Veterans Gather', 0, 0, 0, 0, 3
'Ben Carson Arrives in Jordan to Visit Syrian Refugees', 3, 1, 2, 0, 9
'Song, Feng Lead LPGA Tour Qualifying Tournament', 0, 0, 0, 0, 7
'Hamilton Sees No Reason to Help Rosberg', 2, 0, 2, 0, 7
'Is Competitiveness an Obstacle to Making&#8211;or Keeping&#8211;Friendships?', 0, 0, 0, 0, 7
'League Unveils Three-On-Three Format for All-Star Game', 0, 0, 0, 0, 7
"Morgan Stanley's Trading Rout Sets Grim Tone for Fourth Quarter"", 1, 0, 1, 0, 10
'Rondo, Cousins Lead Kings to 132-114 Win Over Lakers', 3, 0, 0, 3, 9
"Michelle Obama Speaks on Need for Girls' Education Worldwide"", 2, 0, 2, 0, 9
'Euro Area Asset Prices Not Overvalued on Average-ECB', 0, 0, 0, 0, 8
'Review: Jeremy Denk and Stefan Jackiw\xe2\x80\x99s Lessons in Ives\xe2\x80\x99s\xc2\xa0Nostalgic Sonatas', 3, 0, 3, 0, 10
"Witness Testifies Ex-Massey CEO Couldn't 'Afford a Disaster'"", 0, 0, 0, 0, 8
'Divorced and Widowed Saudi Women to Get Greater Legal Powers: Newspaper', 0, 0, 0, 0, 11
'Poll Tips Ruling Party to Win Spanish Elections', 0, 0, 0, 0, 8
'Alleged Mastermind of Nigeria Bomb Attempts Suicide in Court', 1, 1, 0, 0, 9
'Repaying Student Loans', 0, 0, 0, 0, 3
'Swiss Anti-Doping Lab Says It Obeyed Rules When Destroying Samples', 0, 0, 0, 0, 10
'China Proposes Joint Drills in South China Sea With ASEAN', 6, 6, 0, 0, 10
'$1.2 Million Homes in Kentucky, Maryland and Connecticut', 2, 2, 0, 0, 8
'Review: \xe2\x80\x98A Journey Through Time With Anthony\xe2\x80\x99 Adapts a Chinese Young-Adult Novel', 0, 0, 0, 0, 12
'Netherlands Seek to Delay Iceland Fairy Tale Qualification', 0, 0, 0, 0, 8
'G20 Spends Four Times More on Fossil Fuel Output Than on Renewables, Think Tank Says', 0, 0, 0, 0, 15
'Study: US Preschool Enrollment Low Among Developed Nations', 1, 1, 0, 0, 8
'Actually Existing Hillary', 0, 0, 0, 0, 3
'One Governor\xe2\x80\x99s Extraordinary Year', 0, 0, 0, 0, 4
'AMA: Pot Use in Pregnancy May Pose Risks, Warnings Needed', 0, 0, 0, 0, 10
'Kentucky: Inmate&#8217;s Death Brings Civil Rights Charges ', 0, 0, 0, 0, 7
'Tunisia Bus Bomber Arrested, Freed Before Attack', 1, 1, 0, 0, 7
'Review: David Mitchell\xe2\x80\x99s \xe2\x80\x98Slade House\xe2\x80\x99 Plunges Into a Battle of Immortals', 1, 0, 1, 0, 11
'East Village&#8217;s Birdman Abandoning His Nest of CDs and Cassettes ', 0, 0, 0, 0, 10
'What to Look for in the Republican Debate', 0, 0, 0, 0, 8
'Jimmy Fallon Honored by Harvard Lampoon', 4, 0, 2, 2, 6
'Review: In Robin Coste Lewis\xe2\x80\x99s \xe2\x80\x98Voyage of the Sable Venus,\xe2\x80\x99 Poems on Race', 2, 0, 2, 0, 13
'Thyssenkrupp Cautious After Strong Full-Year Results', 0, 0, 0, 0, 6
'Paris Attacks Revive U.S. Arguments About Encryption, Surveillance', 1, 1, 0, 0, 8
'Pope Asked to Circle Statue of Liberty, Ellis Island', 2, 2, 0, 0, 9
'Trump on Other G.O.P. Candidates', 0, 0, 0, 0, 5
'High Stakes on the High Seas', 0, 0, 0, 0, 6
'\xe2\x80\x98The Last Love Song,\xe2\x80\x99 a Biography of Joan Didion', 2, 0, 2, 0, 9
'\xe2\x80\x98Today Is Not Your Day,\xe2\x80\x99 by Marian Thurm', 2, 0, 2, 0, 8
'\xe2\x80\x98Rosemary: The Hidden Kennedy Daughter,\xe2\x80\x99 by Kate Clifford Larson', 3, 0, 3, 0, 9
"In America's Little Syria, a Divide on Accepting Refugees"", 0, 0, 0, 0, 9
'Team by Team Analysis of Abu Dhabi Grand Prix', 0, 0, 0, 0, 9
'Sports Arenas Need Security, Not Complacency', 0, 0, 0, 0, 6
'Review: \xe2\x80\x98Ted Hughes: The Unauthorised Life\xe2\x80\x99: Cursed by Beauty', 0, 0, 0, 0, 9
'Death Toll Rises to 41 in Romanian Nightclub Fire', 0, 0, 0, 0, 9
'Intel Lawsuit Questions Place of Hedge Funds in Retirement Plans', 1, 0, 0, 1, 10
"LeBron on Kobe: 'I Wanted to Be Just Like Him'"", 0, 0, 0, 0, 10
'Students in Utah Call for Transparency in Koch Brother Gifts', 1, 1, 0, 0, 10
'Missed Shots by Paul Millsap Seal a Win for the Jazz', 2, 0, 2, 0, 11
'Dialing Back on School Testing', 0, 0, 0, 0, 5
'Paid Notice: Memorials  POWELL, MAXWELL M. MISSING YOU EVERY DAY WITH SO MUCH LOVE. SUSAN 1', 0, 0, 0, 0, 16
'CEE Economies Grow Robustly Despite Global Headwinds', 0, 0, 0, 0, 7
'State Dept. Denies Request for Delay on Pipeline Review', 2, 0, 0, 2, 9
'How Much to Pay a Director? There\xe2\x80\x99s No Clear Answer', 0, 0, 0, 0, 10
'Pending Home Sales Rise Modestly', 0, 0, 0, 0, 5
'Assailant in Paris Attacks Identified, Relatives Questioned', 1, 1, 0, 0, 7
'Bryan Voltaggio Denies Accusations Made by Cooks in Lawsuit', 2, 0, 2, 0, 9
'John Kasich Shifts His Stand on Accepting Refugees', 2, 0, 2, 0, 8
'Republicans Push to Halt Syrian Refugee Program', 0, 0, 0, 0, 7
'Collaboration With ISIS, Then Escape', 0, 0, 0, 0, 5
'Upcoming Nuke Plant Closure Could Roil New England Markets', 0, 0, 0, 0, 9
'Djokovic Wins 13th Straight', 1, 0, 1, 0, 4
'Uh-Oh Sensation', 0, 0, 0, 0, 2
'A Vogue Birthday Party', 0, 0, 0, 0, 4
'U.S. Home Prices Rise Faster in September, Beat Forecast', 1, 1, 0, 0, 9
"Greece's Eurobank Says Non-Performing Loans Rose Slightly in Second Quarter"", 1, 0, 0, 1, 10
"I'm Not Smart Enough to Be FIFA President, Says Ronaldo"", 2, 0, 1, 1, 10
"Missing: 'Slightly Sinister' Ronald McDonald Statue"", 3, 0, 3, 0, 6
'Daily Fantasy Sports and the Hidden Cost of America\xe2\x80\x99s Weird Gambling Laws', 0, 0, 0, 0, 12
'Ex-NYPD Officer Pleads Guilty in Killing of Wife', 0, 0, 0, 0, 8
'Voters, You Can Have Everything!', 0, 0, 0, 0, 5
'\xe2\x80\x98Star Wars\xe2\x80\x99 Fever Extends to an Ancient Irish Island', 2, 2, 0, 0, 9
'On Alaska\xe2\x80\x99s Ferries, Beloved Bars No Longer Make the Trip', 0, 0, 0, 0, 10
'Mal Whitfield, Olympian Who Served in Foreign Service, Dies', 1, 0, 1, 0, 9
"Anatomy of a Scene | \xe2\x80\x98Carol'"", 0, 0, 0, 0, 6
'Toymaker VTech Hit by Largest-Ever Hack Targeting Kids', 0, 0, 0, 0, 8
'Almost All', 0, 0, 0, 0, 2
'Manning Benched After Breaking Passing Yards Record', 0, 0, 0, 0, 7
'Lalique Creates a Jewelry Suite for the Paris Opera', 2, 2, 0, 0, 9
'Study Faults E.P.A. for Toxic Wastewater Spill in Colorado Rockies ', 2, 2, 0, 0, 10
'Jury Hears Conflicting Portrayals of Ex-Assembly Speaker', 0, 0, 0, 0, 7
'Family Business: Korean Grandparents Demand More for Child Care', 0, 0, 0, 0, 9
'Even in the Language of 1908, the Cubs Come Up Losers', 0, 0, 0, 0, 11
'Fortunately for Hallmark, Holidays Start Early', 0, 0, 0, 0, 6
'Klondike, Called Oldest Polar Bear in US, Dies at Age 34', 0, 0, 0, 0, 11
'Military Selects Rarely Used Charge for Bergdahl Case', 0, 0, 0, 0, 8
'Morning Agenda: Glencore Has Yet to Convince Investors', 0, 0, 0, 0, 8
'Jimmie Johnson Plays Spoiler in Winning Pole at Phoenix', 3, 1, 2, 0, 9
'Learn From Mexico, Ecclestone Tells European Promoters', 0, 0, 0, 0, 7
'Fever Win in Opener, Handing the Lynx a Rare Home Loss ', 0, 0, 0, 0, 11
'Kyle Busch Wins Xfinity Race at Phoenix _ Again', 3, 1, 2, 0, 9
'What Does Marco Rubio Actually Think About Syrian Refugees? [Updated]', 2, 0, 2, 0, 10
'Nuclear Plants Dip Into Dismantling Funds to Pay for Waste', 0, 0, 0, 0, 10
'US Counter Extremism Program Debates European Efforts', 1, 1, 0, 0, 7
'New York Tells Fantasy Sports Websites to Stop Taking Bets in State', 2, 2, 0, 0, 12
'Anonymous declares ""war"" on Islamic State', 0, 0, 0, 0, 6
'Bernie Sanders to Invoke F.D.R. in Speech Defining His Vision of Democratic Socialism', 2, 0, 2, 0, 13
'No. 25 SMU Beats Brown 77-69 to Remain Undefeated', 1, 0, 0, 1, 9
'Europe Hopes to Stall Migration at Meeting With Africa', 2, 2, 0, 0, 9
'Review: \xe2\x80\x98Aria,\xe2\x80\x99 by Sullivan Fortner, Full of Assurance', 1, 0, 1, 0, 8
'Championing Animal Rights, by the Comic Book', 0, 0, 0, 0, 7
'IG Sees Second-Quarter Revenue Slightly Ahead of Previous Quarter', 0, 0, 0, 0, 9
'Poll Watch: Low Marks for Obama on Fighting Terrorism', 1, 0, 1, 0, 9
'Are Squirrels Able to Enjoy the Changing Colors of Fall?', 0, 0, 0, 0, 10
'Courting Transgender Tourists', 0, 0, 0, 0, 3
'New Normal: US Police Respond to Harsh Reality of Extremism', 3, 0, 0, 3, 10
'Stressed, Tired, Rushed: A Portrait of the Modern Family', 0, 0, 0, 0, 9
"Carson Might Have Taken 'Different Approach' on Rap Ad"", 1, 0, 1, 0, 9
'Researchers Grow Brain Parts to Study Development, Disease', 0, 0, 0, 0, 8
'Kings Star Cousins Suspended 1 Game for Hitting Horford', 1, 0, 1, 0, 9
'After High-Speed Train Attack, France Tightens Security', 1, 1, 0, 0, 7
'Pioneering Female Photographers in Mexico', 1, 1, 0, 0, 5
'A Smile Came Back to Prince Fielder, and an Award May Follow', 0, 0, 0, 0, 12
'Carmelyn P. Malalis: Leading Through Praise, Not Fear  ', 0, 0, 0, 0, 8
'Favre, Warner, Owens Among Hall Semifinalists', 0, 0, 0, 0, 6
'Coroner: Woman Suffocated in Cryotherapy Accident', 0, 0, 0, 0, 6
'Draws Rule the Day', 0, 0, 0, 0, 4
'Maurice Strong, Environmental Champion, Dies at 86', 1, 0, 1, 0, 7
'IS Video Threatens Attacks in Russia', 1, 1, 0, 0, 6
